consent_form.block_1/question2,participant,session,date,expName,psychopyVersion,OS,frameRate,cbingDFv2.group,cbingDFv2.remaining,code.started,code.stopped,training_instruction.started,training_instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,training1.started,training1.stopped,trials1.thisRepN,trials1.thisTrialN,trials1.thisN,trials1.thisIndex,trials1.ran,"ID",word,easy_hard,old_new,R_F,testing_instruction.started,testing_instruction.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,testing_phase.started,testing_phase.stopped,testing_input.keys,testing_input.rt,testing_input.duration,testing.thisRepN,testing.thisTrialN,testing.thisN,testing.thisIndex,testing.ran,KFFRQ,ART_instruction.started,ART_instruction.stopped,ART.started,ART.stopped,key_resp_LDT.keys,key_resp_LDT.rt,key_resp_LDT.duration,ART_trials.thisRepN,ART_trials.thisTrialN,ART_trials.thisN,ART_trials.thisIndex,ART_trials.ran,Index,Author,real,LexTALE_instruction.started,LexTALE_instruction.stopped,LexTALE.started,LexTALE.stopped,key_resp_LDT_2.keys,key_resp_LDT_2.rt,key_resp_LDT_2.duration,LexTALE_trials.thisRepN,LexTALE_trials.thisTrialN,LexTALE_trials.thisN,LexTALE_trials.thisIndex,LexTALE_trials.ran,Word,Real,language_background_q.block_1/Q1,language_background_q.block_1/Q2,language_background_q.block_1/Q17,language_background_q.block_1/Q19,language_background_q.block_1/Q20,language_background_q.block_1/Q21,language_background_q.block_1/Q22,language_background_q.block_1/Q47,language_background_q.block_1/Q53,language_background_q.block_1/Q54,language_background_q.block_1/Q55,language_background_q.block_1/Q58,language_background_q.block_1/Q59,end.started,end.stopped,space_to_end.keys,space_to_end.rt,space_to_end.duration
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,652.4209,653.4352,y,0.9971,,0,1,1,38,1,fray,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,653.4368,654.1353,y,0.671,,0,2,2,27,1,cleanliness,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,654.1367,654.9517,y,0.8008,,0,3,3,36,1,hasty,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,654.953,655.9687,y,0.9966,,0,4,4,62,1,wrought,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,655.97,656.9019,n,0.9185,,0,5,5,60,1,pudour,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,656.9033,657.7524,y,0.8319,,0,6,6,15,1,festivity,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,657.7539,658.6021,n,0.8275,,0,7,7,34,1,kilp,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,658.6034,659.3023,y,0.6794,,0,8,8,28,1,dispatch,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,659.3037,660.9024,n,1.5809,,0,9,9,57,1,pulsh,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,660.9039,661.736,y,0.8122,,0,10,10,31,1,bewitch,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,661.7377,662.7192,y,0.9616,,0,11,11,54,1,celestial,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,662.7206,663.8688,n,1.1376,,0,12,12,12,1,alberation,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,663.8706,665.9861,y,2.0977,,0,13,13,50,1,fellick,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,665.9876,666.5696,y,0.5728,,0,14,14,11,1,flaw,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,666.5713,667.0866,y,0.4966,,0,15,15,1,1,denial,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,667.0881,668.1694,y,1.0652,,0,16,16,35,1,interfate,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,668.1708,669.636,y,1.4512,,0,17,17,0,1,platery,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,669.6372,670.3028,y,0.6492,,0,18,18,40,1,upkeep,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,670.3043,671.1193,n,0.8051,,0,19,19,42,1,magrity,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,671.1212,671.8531,y,0.7163,,0,20,20,43,1,nourishment,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,671.8546,672.886,n,1.0208,,0,21,21,59,1,quirty,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,672.8879,673.6859,y,0.7792,,0,22,22,26,1,eloquence,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,673.687,674.4365,y,0.7313,,0,23,23,9,1,lofty,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,674.4379,674.986,y,0.5369,,0,24,24,14,1,breeding,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,674.9877,675.72,n,0.7151,,0,25,25,39,1,crumper,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,675.7215,676.4371,y,0.6967,,0,26,26,2,1,generic,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,676.4385,677.5865,n,1.1318,,0,27,27,45,1,proom,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,677.5879,678.57,n,0.9623,,0,28,28,44,1,abergy,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,678.5714,679.653,n,1.0709,,0,29,29,32,1,skave,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,679.6539,680.5865,y,0.9146,,0,30,30,17,1,savoury,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,680.5882,682.2038,n,1.5962,,0,31,31,51,1,destription,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,682.2052,683.1699,n,0.954,,0,32,32,7,1,kermshaw,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,683.1711,684.3365,n,1.1456,,0,33,33,25,1,exprate,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,684.338,685.5362,y,1.1778,,0,34,34,23,1,slain,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,685.5374,686.1529,y,0.6048,,0,35,35,20,1,fluid,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,686.1536,686.7029,y,0.5298,,0,36,36,10,1,hurricane,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,686.704,687.5863,y,0.8649,,0,37,37,47,1,carbohydrate,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,687.5874,688.4699,y,0.8626,,0,38,38,61,1,listless,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,688.4707,689.5364,n,1.0469,,0,39,39,3,1,mensible,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,689.5377,690.2032,y,0.6553,,0,40,40,55,1,rascal,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,690.2049,690.8705,y,0.6341,,0,41,41,5,1,stoutly,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,690.8723,691.4871,y,0.5945,,0,42,42,16,1,screech,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,691.4897,692.5376,y,1.0223,,0,43,43,13,1,unkempt,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,692.5399,693.2253,y,0.666,,0,44,44,22,1,allied,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,693.2261,694.12,n,0.8607,,0,45,45,29,1,rebondicate,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,694.1216,694.7377,y,0.5937,,0,46,46,46,1,turmoil,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,694.7399,695.4378,y,0.6682,,0,47,47,4,1,scornful,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,695.4397,696.0575,y,0.598,,0,48,48,33,1,plaintively,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,696.0583,696.9264,n,0.8518,,0,49,49,21,1,spaunch,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,696.9277,697.721,y,0.7702,,0,50,50,8,1,moonlit,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,697.7231,699.4221,n,1.6785,,0,51,51,56,1,purrage,N,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,699.424,700.1874,y,0.7362,,0,52,52,6,1,ablaze,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,700.1899,701.0717,y,0.8543,,0,53,53,58,1,muddy,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,701.0737,701.7101,y,0.6172,,0,54,54,19,1,shin,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,701.7115,702.3542,y,0.6213,,0,55,55,30,1,ingenious,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,702.3562,703.0207,y,0.635,,0,56,56,52,1,cylinder,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,703.0229,703.6707,y,0.6208,,0,57,57,53,1,censorship,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,703.6728,704.2373,y,0.5352,,0,58,58,41,1,majestic,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,704.2392,704.7872,y,0.5194,,0,59,59,49,1,turtle,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,704.7889,705.4425,y,0.6338,,0,60,60,37,1,lengthy,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,705.4432,705.9544,y,0.4885,,0,61,61,48,1,scholar,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,705.9562,706.5043,y,0.5259,,0,62,62,24,1,recipient,Y,,,,,,,,,,,,,,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes_class,10,10,10,10,0,Rarely,"[""neighbors_community"",""colleagues_classmates""]",No,some_college,22,,,,,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.65,761.974,space,1.3027,
,057644,001,2026-04-15_17h36.36.180,DFv2,2026.1.1,Win32,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
